Date,Content Type,Sent by,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Love Reactions,Haha Reactions,Wow Reactions,Sad Reactions,Angry Reactions,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback
2017-09-07 11:27:00,Photo,Other,"Pay bills, transfer funds, check your pensions and invest your money all from your mobile device. With #APPyness, our mobile app, you can do just about any transaction. Download on iOS, Android, BlackBerry and Windows today. Visit stanbicibtc.com/app",16350.0,13174.0,3176.0,13174.0,13361.0,13361.0,2989.0,-187.0,9512.0,7757.0,1885.0,7757.0,7832.0,3.91,6.73,640.0,170.0,167.0,2.0,1.0,0.0,0.0,0.0,84.0,24.0,0.23,324.0,362.0,126.0,0.0,3.0,367.0,329.0,203.0,167.0,28.0,23.0,0.0,213.0,104.0,132.0,3.0
2020-04-28 10:00:00,Photo,Other,Maintain a frugal lifestyle by reducing your spending to the things that are important and essential. #FinancialTips,9607.0,9607.0,165.0,9442.0,9207.0,9207.0,400.0,400.0,9504.0,9504.0,159.0,9297.0,9083.0,2.54,2.57,244.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,0.0,109.0,109.0,45.0,0.0,0.0,101.0,91.0,16.0,1.0,12.0,3.0,0.0,95.0,43.0,58.0,0.0
2019-12-12 21:00:00,Photo,Other,We can help you navigate the stock market. Call us now on 01 422 0004 or send an email to stockbroking@stanbicibtc.com to get started.,9574.0,9574.0,753.0,8821.0,8777.0,8777.0,797.0,797.0,9497.0,9497.0,737.0,8863.0,8810.0,2.01,2.02,192.0,64.0,64.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,109.0,109.0,43.0,0.0,0.0,166.0,144.0,77.0,63.0,7.0,11.0,0.0,96.0,43.0,59.0,0.0
2020-07-03 20:00:00,Photo,Other,Get the account that gives you an Edge with Zero account balance and competitive interest rates. Call 0700909909909 or email CustomerCareNigeria@stanbicibtc.com for more details. #ItCanBe,10390.0,10390.0,400.0,9990.0,9562.0,9562.0,828.0,828.0,9493.0,9493.0,386.0,9092.0,8721.0,3.28,3.59,341.0,120.0,118.0,1.0,0.0,0.0,0.0,1.0,40.0,4.0,0.0,177.0,177.0,40.0,0.0,0.0,251.0,224.0,135.0,119.0,21.0,4.0,0.0,143.0,38.0,111.0,0.0
2020-08-12 10:51:00,Photo,Aramide Salami,"If you still haven’t downloaded the new Super App, what are you waiting for? Follow this link to download now: http://onelink.to/stanbicibtcapp

Thank you @callyswitchintl and @TheLatchenko for your comments!
#LikeAHero",9567.0,9567.0,538.0,9029.0,8716.0,8716.0,851.0,851.0,9487.0,9487.0,522.0,8839.0,8502.0,3.26,3.29,312.0,79.0,77.0,2.0,0.0,0.0,0.0,0.0,25.0,3.0,0.27,179.0,205.0,75.0,0.0,0.0,234.0,206.0,92.0,78.0,14.0,3.0,0.0,161.0,74.0,72.0,0.0
2020-04-22 10:00:00,Photo,Other,"Stay #MoneySafe, do not release sensitive information to anyone.",9900.0,9900.0,325.0,9575.0,9337.0,9337.0,563.0,563.0,9480.0,9480.0,308.0,9253.0,9003.0,2.62,2.73,259.0,122.0,120.0,2.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,112.0,112.0,46.0,0.0,0.0,110.0,100.0,19.0,1.0,13.0,7.0,0.0,103.0,46.0,62.0,0.0
2020-05-13 13:00:00,Photo,Other,"We’re now open to serve you. Click here, https://bit.ly/ListofBranches to view the list of branch closest to you and swipe left to view our pension office that are open to customers. Your safety is our priority!",9968.0,9968.0,98.0,9870.0,9601.0,9601.0,367.0,367.0,9479.0,9479.0,94.0,9382.0,9131.0,2.28,2.39,227.0,78.0,75.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.2,111.0,131.0,40.0,0.0,0.0,185.0,167.0,84.0,77.0,11.0,0.0,0.0,106.0,40.0,56.0,0.0
2023-02-12 11:49:00,Photo,Damilare Oyekanmi,"Celebrate the spirit of love even more by spreading it to your loved ones💕. 
Use the Stanbic IBTC app to show your care and affection💞. 
#GoForLove 
#ITCANBE",9506.0,9506.0,208.0,9298.0,8220.0,8220.0,1286.0,1286.0,9472.0,9472.0,199.0,9254.0,8288.0,4.18,4.19,397.0,111.0,107.0,1.0,0.0,0.0,1.0,2.0,30.0,2.0,0.0,254.0,254.0,15.0,0.0,0.0,285.0,244.0,129.0,111.0,19.0,2.0,0.0,174.0,15.0,160.0,0.0
2020-08-13 10:00:00,Photo,Aramide Salami,"As a follow up to our webinar on Mortgages “All you need to know about buying a home”, join Modupe Anjous, CEO Rydal Mews, on our Blue Talks podcast as she discusses investing in real estate during the COVID-19 pandemic. To listen, click here - https://bit.ly/StanbicIBTCBlueTalksPodcastAug10",9962.0,9962.0,262.0,9700.0,9365.0,9365.0,597.0,597.0,9471.0,9471.0,242.0,9291.0,8905.0,2.41,2.53,240.0,111.0,109.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,0.14,99.0,113.0,35.0,0.0,1.0,199.0,188.0,116.0,111.0,6.0,3.0,0.0,92.0,35.0,53.0,1.0
2020-06-03 10:00:00,Photo,Other,Be #MoneySafe!,9955.0,9955.0,381.0,9574.0,9312.0,9312.0,643.0,643.0,9471.0,9471.0,362.0,9172.0,8864.0,2.56,2.69,255.0,93.0,91.0,1.0,0.0,0.0,0.0,1.0,31.0,5.0,0.0,126.0,126.0,35.0,0.0,0.0,182.0,163.0,107.0,91.0,17.0,5.0,0.0,92.0,35.0,64.0,0.0
2021-07-31 13:47:00,Photo,Other,"Do you have any more tips for keeping the kids engaged during the holiday?
Please share!
#ITCANBE",9465.0,9465.0,0.0,9465.0,2927.0,2927.0,6538.0,6538.0,9465.0,9465.0,0.0,9641.0,2780.0,0.24,0.24,23.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,23.0,16.0,12.0,11.0,1.0,0.0,0.0,11.0,0.0,11.0,0.0
2020-05-07 13:31:00,Photo,Other,"What impact does COVID-19 have on corporate institutions? Join Olu Delano (Head Client Coverage, Stanbic IBTC), Bolatito Ajibode (Head Conglomerates & Industrials Sector) and Yewande Adedayo (Head Financial Institutions Sector) as they discuss sector insights. To register, click here - https://bit.ly/StanbicIBTCBlueTalksMay8.
#BlueTalks",10225.0,10225.0,206.0,10019.0,9770.0,9770.0,455.0,455.0,9464.0,9464.0,193.0,9286.0,9018.0,1.97,2.12,201.0,77.0,76.0,0.0,0.0,0.0,0.0,1.0,12.0,3.0,0.03,106.0,109.0,50.0,0.0,1.0,96.0,88.0,8.0,0.0,5.0,3.0,0.0,91.0,50.0,47.0,1.0
2020-06-10 08:30:00,Photo,Aramide Salami,"How much do you know about securities lending and the value that it brings to all parties - Lender (beneficial owner), borrower, brokerage community and more?

Do you know that securities lending and borrowing can enhance sustained liquidity in the market? How can Stanbic IBTC help you as a Securities Lending Agent?

Find out as Babatunde Majiyagbe, Executive Director of Stanbic IBTC Nominees Limited, speaks at the Nigerian Securities Lending Forum.

Click on the link https://bit.ly/Securities-Lending to register for the Zoom session. The session is being brought to you in conjunction with the Nigerian Stock Exchange.",9605.0,9605.0,192.0,9413.0,9151.0,9151.0,454.0,454.0,9462.0,9462.0,183.0,9337.0,9082.0,2.8,2.84,269.0,78.0,76.0,1.0,0.0,0.0,0.0,1.0,18.0,3.0,0.08,162.0,170.0,62.0,0.0,0.0,207.0,176.0,94.0,78.0,13.0,3.0,0.0,125.0,62.0,72.0,0.0
2023-03-22 19:37:00,Photo,Other,"Investments, not wishes, generate income. Position yourself for greater returns by investing in the Stanbic IBTC Money Market Fund now. Visit https://bit.ly/StanbicIBTCMoneyMarketFund today.
#InvestForMore
#ITCANBE
#WealthWednesday",9459.0,9459.0,87.0,9372.0,8661.0,8661.0,798.0,798.0,9459.0,9459.0,83.0,9554.0,8857.0,3.81,3.81,360.0,82.0,80.0,2.0,0.0,0.0,0.0,0.0,10.0,3.0,0.06,259.0,265.0,111.0,0.0,0.0,237.0,207.0,84.0,79.0,9.0,2.0,0.0,166.0,109.0,129.0,0.0
2021-11-18 17:38:00,Photo,Other,"We had a Vessel Closing Meeting in London, United Kingdom on 5 November 2021 for the “MT Simon” vessel acquired by Sea Transport Services Limited. The venture was financed by Stanbic IBTC Bank Plc.
#ITCANBE",9692.0,9692.0,309.0,9383.0,8901.0,8901.0,791.0,791.0,9457.0,9457.0,307.0,9146.0,8790.0,1.73,1.78,168.0,38.0,36.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,121.0,121.0,41.0,0.0,0.0,131.0,119.0,44.0,38.0,6.0,3.0,0.0,96.0,41.0,65.0,0.0
2021-08-31 19:00:00,Photo,Other,"Do you know that you can trade in stocks?
With zero account opening balance you can open a stockbroking account and start trading!
To get started, www.linktr.ee/StanbicIBTC and click 'Open a Stockbroking Account’.
#StartWithZero",9456.0,9456.0,232.0,9224.0,8689.0,8689.0,767.0,767.0,9456.0,9456.0,227.0,9204.0,8747.0,2.93,2.93,277.0,42.0,40.0,1.0,1.0,0.0,0.0,0.0,30.0,3.0,0.58,147.0,202.0,4.0,0.0,1.0,177.0,162.0,53.0,42.0,13.0,3.0,0.0,137.0,4.0,103.0,1.0
2023-03-29 15:32:00,Photo,Damilare Oyekanmi,"You can still get your upward-movement going this year. ​
Join us at our Youth Leadership Series 2023.​
To register click here: https://bit.ly/StanbicIBTCYLS2023​

#YLS2023  ​
#ITCANBE​",9583.0,9583.0,88.0,9495.0,8733.0,8733.0,850.0,850.0,9449.0,9449.0,82.0,9366.0,8649.0,2.94,2.98,282.0,92.0,90.0,1.0,0.0,0.0,0.0,1.0,27.0,0.0,0.06,157.0,163.0,34.0,0.0,1.0,191.0,169.0,105.0,90.0,21.0,0.0,0.0,107.0,32.0,92.0,1.0
2021-08-27 12:00:00,Photo,Other,"How is this possible?
Let’s hear your answers in the comments section.
🤔",9620.0,9620.0,60.0,9560.0,9069.0,9069.0,551.0,551.0,9449.0,9449.0,60.0,9414.0,8873.0,4.57,4.66,440.0,30.0,29.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,400.0,400.0,7.0,0.0,3.0,372.0,346.0,36.0,30.0,10.0,0.0,0.0,344.0,7.0,342.0,3.0
2020-06-01 09:26:00,Photo,Aramide Salami,"Good morning, Fam! 
Have a fabulous week 😉  
#PowerUpMonday #MondayMotivation",9744.0,9744.0,763.0,8981.0,8809.0,8809.0,935.0,935.0,9446.0,9446.0,714.0,8761.0,8592.0,3.12,3.22,304.0,146.0,144.0,2.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,129.0,129.0,68.0,0.0,0.0,259.0,236.0,167.0,146.0,8.0,15.0,0.0,112.0,69.0,49.0,0.0
2022-07-21 09:46:00,Photo,Damilare Oyekanmi,"Repayment plans that do not 'choke’. ​
It is the smart loan way 🙂 
Click http://onelink.to/stanbicibtcapp  to begin​

#ITCANBE ​",9648.0,9648.0,163.0,9485.0,8863.0,8863.0,785.0,785.0,9441.0,9441.0,159.0,9344.0,8690.0,4.16,4.25,401.0,48.0,46.0,1.0,0.0,0.0,0.0,1.0,51.0,5.0,0.53,246.0,297.0,16.0,0.0,0.0,229.0,195.0,66.0,48.0,20.0,1.0,0.0,188.0,15.0,152.0,0.0
2020-02-06 17:57:00,Text,Other,Terms and Conditions for the Stanbic IBTC Giveaway.,9637.0,9637.0,139.0,9498.0,9285.0,9285.0,352.0,352.0,9436.0,9436.0,140.0,9323.0,9147.0,4.5,4.6,434.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,248.0,248.0,0.0,0.0,0.0,371.0,354.0,170.0,155.0,19.0,1.0,0.0,220.0,0.0,220.0,0.0
2021-02-02 22:09:00,Photo,Other,"32 years of serving our esteemed customers.
Thank you for being part of our story. #ITCANBE",9605.0,9605.0,2214.0,7391.0,7315.0,7315.0,2290.0,2290.0,9433.0,9433.0,2199.0,7431.0,7333.0,6.08,6.19,584.0,230.0,216.0,12.0,0.0,0.0,0.0,2.0,93.0,10.0,0.0,251.0,251.0,4.0,0.0,0.0,366.0,322.0,270.0,229.0,68.0,9.0,0.0,174.0,4.0,174.0,0.0
2017-10-28 08:50:00,Photo,Other,We are walking #Together4ALimb #StanbicIBTCMovingForward,15988.0,15988.0,1682.0,14306.0,14363.0,14363.0,1625.0,1625.0,9431.0,9431.0,955.0,8441.0,8484.0,3.02,5.12,483.0,194.0,190.0,3.0,1.0,0.0,0.0,0.0,17.0,11.0,0.05,253.0,261.0,157.0,0.0,0.0,377.0,329.0,199.0,192.0,5.0,10.0,0.0,207.0,148.0,78.0,0.0
2017-10-28 08:50:00,Photo,Other,,15988.0,15988.0,1682.0,14306.0,14363.0,14363.0,1625.0,1625.0,9431.0,9431.0,955.0,8441.0,8484.0,3.02,5.12,483.0,194.0,190.0,3.0,1.0,0.0,0.0,0.0,17.0,11.0,0.05,253.0,261.0,157.0,0.0,0.0,377.0,329.0,199.0,192.0,5.0,10.0,0.0,207.0,148.0,78.0,0.0
2021-02-02 22:09:00,Photo,Other,"32 years of serving our esteemed customers.
Thank you for being part of our story. #ITCANBE",9579.0,9579.0,2193.0,7386.0,7309.0,7309.0,2270.0,2270.0,9424.0,9424.0,2170.0,7427.0,7328.0,6.1,6.2,584.0,230.0,216.0,12.0,0.0,0.0,0.0,2.0,93.0,10.0,0.0,251.0,251.0,4.0,0.0,0.0,366.0,322.0,270.0,229.0,68.0,9.0,0.0,174.0,4.0,174.0,0.0
2020-03-10 13:00:00,Photo,Other,Stanbic IBTC PMI dips to 55.0 in February. Here is the summary.,9298.0,9298.0,185.0,9113.0,8493.0,8493.0,805.0,805.0,9422.0,9422.0,184.0,9217.0,8658.0,5.57,5.5,518.0,275.0,273.0,2.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,221.0,221.0,153.0,0.0,0.0,470.0,386.0,288.0,275.0,7.0,3.0,0.0,198.0,153.0,57.0,0.0
2020-06-20 10:00:00,Photo,Other,Bank at ease with your @easewallet account. Dial *909# and follow the simple prompts to open one today!,9746.0,9746.0,453.0,9293.0,9016.0,9016.0,730.0,730.0,9421.0,9421.0,412.0,9052.0,8763.0,3.05,3.15,297.0,119.0,113.0,6.0,0.0,0.0,0.0,0.0,27.0,5.0,0.0,146.0,146.0,43.0,0.0,1.0,219.0,204.0,134.0,116.0,17.0,5.0,0.0,107.0,42.0,73.0,1.0
2021-12-15 18:56:00,Photo,Other,"Congratulations to our winners!
You have won a free VIP ticket to the Reward4Saving grand finale.
Please send us your full name, email address and phone number via DM to claim your prize.
#ITCANBE",9404.0,9404.0,115.0,9289.0,8756.0,8756.0,648.0,648.0,9404.0,9404.0,112.0,9292.0,8637.0,4.69,4.69,441.0,62.0,59.0,3.0,0.0,0.0,0.0,0.0,57.0,6.0,0.0,316.0,316.0,14.0,0.0,0.0,229.0,204.0,87.0,61.0,34.0,3.0,0.0,174.0,13.0,168.0,0.0
2019-06-14 21:00:00,Photo,Other,"Whatever your child’s dreams are, you can get #SET to bring it to life when you call us on 01 270 6800 or email sitlagency@stanbicibtc.com",11162.0,11162.0,706.0,10456.0,10388.0,10388.0,774.0,774.0,9397.0,9397.0,511.0,8928.0,8790.0,1.47,1.75,164.0,87.0,87.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,63.0,63.0,31.0,0.0,0.0,148.0,135.0,94.0,86.0,4.0,8.0,0.0,61.0,31.0,31.0,0.0
2019-06-01 14:55:00,Photo,Other,"If there is one thing we all had in common as kids, it is getting free money from daddy and mommy, uncles and aunts. 

If you ever got 500 naira, you were definitely the richest kid on the block. No doubt about it. #NewSchoolMoney",11120.0,11120.0,788.0,10332.0,10309.0,10309.0,811.0,811.0,9396.0,9396.0,612.0,8908.0,8867.0,1.98,2.34,220.0,94.0,93.0,1.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,113.0,113.0,41.0,0.0,1.0,190.0,179.0,100.0,93.0,2.0,9.0,0.0,99.0,38.0,68.0,1.0
2019-12-30 10:00:00,Photo,Other,"No matter what has happened in the past, how the future plays out is up to you. #PowerUpMonday #MondayMotivation",9436.0,9436.0,1200.0,8236.0,8164.0,8164.0,1272.0,1272.0,9393.0,9393.0,1221.0,8313.0,8150.0,2.18,2.19,206.0,105.0,101.0,3.0,0.0,1.0,0.0,0.0,13.0,16.0,0.0,72.0,72.0,33.0,0.0,0.0,164.0,139.0,116.0,104.0,10.0,15.0,0.0,63.0,33.0,36.0,0.0
2019-12-28 21:00:00,Photo,Other,#HappenToLife with a smile on your face😊 as you enter into the new year. Call 01 271 6000 or email pensionsolution@stanbicibtc.com for more details.,9415.0,9415.0,591.0,8824.0,8646.0,8646.0,769.0,769.0,9393.0,9393.0,583.0,8748.0,8487.0,1.73,1.74,163.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,87.0,87.0,45.0,0.0,0.0,131.0,116.0,69.0,61.0,7.0,5.0,0.0,73.0,44.0,38.0,0.0
2020-02-16 12:00:00,Photo,Other,Making progress real is what we have done so far and what we will continue to do. #Together4ALimb,9533.0,9533.0,356.0,9177.0,9056.0,9056.0,477.0,477.0,9390.0,9390.0,366.0,9072.0,8949.0,3.17,3.22,302.0,165.0,160.0,4.0,0.0,0.0,0.0,1.0,9.0,8.0,0.0,120.0,120.0,43.0,0.0,1.0,263.0,252.0,176.0,165.0,8.0,8.0,0.0,106.0,43.0,68.0,1.0
2020-10-16 12:00:00,Photo,Sophia Amuka,"To serve you better, we will be upgrading our banking system from 12 am Saturday, 17 October 2020 to 12 pm Sunday, 18 October 2020. Throughout this time, all our banking channels will be temporarily unavailable. We sincerely apologise for any inconvenience this might cause. Thank you for your understanding.",9851.0,9851.0,1525.0,8326.0,7203.0,7203.0,2648.0,2648.0,9370.0,9370.0,1487.0,7884.0,6918.0,5.26,5.53,518.0,84.0,80.0,0.0,1.0,1.0,1.0,1.0,112.0,4.0,0.0,318.0,318.0,69.0,0.0,2.0,292.0,208.0,124.0,82.0,54.0,4.0,0.0,198.0,68.0,139.0,2.0
2018-03-13 10:43:00,Photo,Other,"Don’t give up, there is always space at the top.",13383.0,13383.0,8259.0,5124.0,6001.0,6001.0,7382.0,7382.0,9369.0,9369.0,5443.0,3795.0,4235.0,4.37,6.24,585.0,250.0,246.0,4.0,0.0,0.0,0.0,0.0,19.0,88.0,0.0,228.0,228.0,129.0,0.0,4.0,407.0,284.0,267.0,232.0,15.0,70.0,0.0,193.0,119.0,87.0,4.0
2020-04-01 23:18:00,Photo,Aramide Salami,"Locked down but not locked out!
You can reach us from the comfort of your home. 
#StayHome and #StaySafe! #WealthWednesday",9682.0,9682.0,946.0,8736.0,8568.0,8568.0,1114.0,1114.0,9363.0,9363.0,872.0,8643.0,8444.0,5.42,5.61,525.0,272.0,266.0,5.0,0.0,0.0,1.0,0.0,50.0,17.0,0.0,186.0,186.0,68.0,0.0,0.0,402.0,379.0,285.0,271.0,38.0,16.0,0.0,155.0,66.0,103.0,0.0
2017-10-25 12:51:00,Photo,Other,"So, what would you do? Would you get down from your car to demand explanations- which could lead to an argument & then traffic- a lot of us have been there- or get mechanic’s number, demand money or get insurance details. What would you do? Talk to us. #WealthWednesday",15179.0,15179.0,3524.0,11655.0,11896.0,11896.0,3283.0,3283.0,9362.0,9362.0,1917.0,7450.0,7561.0,2.57,4.17,390.0,54.0,52.0,2.0,0.0,0.0,0.0,0.0,27.0,22.0,0.0,287.0,287.0,86.0,0.0,1.0,292.0,248.0,91.0,54.0,22.0,22.0,0.0,228.0,82.0,182.0,1.0
2018-02-13 11:00:00,Photo,Other,"Enterprise or an SME, we are your partners for your business’ growth. Call 0700 333 3333 or email bizdirect@stanbicibtc.com and let us move your business forward.",14928.0,14928.0,6081.0,8847.0,9401.0,9401.0,5527.0,5527.0,9331.0,9331.0,3893.0,5703.0,5971.0,2.75,4.4,411.0,151.0,149.0,2.0,0.0,0.0,0.0,0.0,13.0,47.0,0.0,200.0,200.0,94.0,0.0,1.0,301.0,210.0,156.0,139.0,6.0,37.0,0.0,164.0,91.0,88.0,1.0
2023-02-06 18:04:00,Photo,Blessing Ubah,"Don't miss the deadline! 
Deposit your old 200, 500 and 1000 naira notes at any Stanbic IBTC branch close to you.
#ITCANBE",9329.0,9329.0,366.0,8963.0,7979.0,7979.0,1350.0,1350.0,9329.0,9329.0,350.0,9246.0,8226.0,6.98,6.98,651.0,139.0,130.0,4.0,3.0,0.0,0.0,2.0,48.0,0.0,0.0,464.0,464.0,20.0,0.0,0.0,483.0,413.0,172.0,139.0,38.0,0.0,0.0,366.0,18.0,357.0,0.0
2019-06-12 09:00:00,Photo,Other,Our national victories are always worth celebrating. #HappyDemocracyDay,11787.0,11787.0,1946.0,9841.0,9837.0,9837.0,1950.0,1950.0,9329.0,9329.0,1438.0,8015.0,7971.0,1.85,2.34,218.0,115.0,113.0,2.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,81.0,81.0,52.0,0.0,0.0,191.0,166.0,129.0,113.0,3.0,19.0,0.0,67.0,52.0,26.0,0.0
2019-07-25 13:00:00,Photo,Aramide Salami,"#HiFL2019 Round of 16 1st leg scoreline.
Watch out for more action!
#HiFLStanbicIBTC",11127.0,11127.0,403.0,10724.0,10596.0,10596.0,531.0,531.0,9327.0,9327.0,275.0,8965.0,8808.0,1.21,1.45,135.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,81.0,81.0,39.0,0.0,1.0,107.0,101.0,49.0,44.0,1.0,4.0,0.0,65.0,38.0,35.0,1.0
2022-10-12 11:00:00,Photo,Damilare Oyekanmi,"Ladies and gentlemen, shall we? 💃🏾 🕺🏾 
It’s about to rain money, brace yourself people.​

#ITCANBE​",9325.0,9325.0,823.0,8502.0,7680.0,7680.0,1645.0,1645.0,9325.0,9325.0,797.0,8446.0,7720.0,11.12,11.12,1037.0,169.0,162.0,6.0,0.0,1.0,0.0,0.0,138.0,4.0,0.0,726.0,726.0,25.0,0.0,1.0,527.0,413.0,225.0,164.0,110.0,4.0,0.0,429.0,24.0,418.0,1.0
2018-02-19 17:03:00,Photo,Other,Action is more important than words.,12635.0,12635.0,6556.0,6079.0,6790.0,6790.0,5845.0,5845.0,9323.0,9323.0,4283.0,4607.0,4957.0,3.7,5.02,468.0,209.0,202.0,6.0,0.0,0.0,0.0,1.0,11.0,53.0,0.0,195.0,195.0,110.0,0.0,0.0,341.0,251.0,220.0,187.0,8.0,50.0,0.0,153.0,100.0,72.0,0.0
2019-06-01 10:37:00,Photo,Other,"Want an easier way to do your transactions? Think #APPyness. Download today on your mobile phone on iOS, Android and Windows.",11011.0,11011.0,1531.0,9480.0,9540.0,9540.0,1471.0,1471.0,9322.0,9322.0,1191.0,8163.0,8248.0,1.85,2.19,204.0,88.0,87.0,1.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,92.0,92.0,40.0,0.0,0.0,169.0,151.0,104.0,87.0,9.0,11.0,0.0,76.0,39.0,48.0,0.0
2019-06-01 10:37:00,Photo,Other,An Education Trust can help you conveniently prepare for your child’s future. Call 01 270 6800 or send an email to sitlagency@stanbicibtc.com to learn more.,11011.0,11011.0,1531.0,9480.0,9540.0,9540.0,1471.0,1471.0,9322.0,9322.0,1191.0,8163.0,8248.0,1.85,2.19,204.0,88.0,87.0,1.0,0.0,0.0,0.0,0.0,13.0,11.0,0.0,92.0,92.0,40.0,0.0,0.0,169.0,151.0,104.0,87.0,9.0,11.0,0.0,76.0,39.0,48.0,0.0
2018-12-13 13:01:00,Photo,Other,What xmas gift can you get with 5K?,11861.0,11861.0,1365.0,10496.0,10884.0,10884.0,977.0,977.0,9320.0,9320.0,920.0,8396.0,8672.0,5.54,7.05,657.0,124.0,118.0,2.0,1.0,3.0,0.0,0.0,87.0,19.0,0.0,427.0,427.0,118.0,0.0,0.0,379.0,353.0,175.0,115.0,78.0,17.0,0.0,293.0,87.0,255.0,0.0
2019-12-25 08:00:00,Photo,Other,We wish you a merry Christmas filled with peace and goodwill. Seasons greetings from all of us at Stanbic IBTC. #MerryChristmas,9251.0,9251.0,1157.0,8094.0,7955.0,7955.0,1296.0,1296.0,9319.0,9319.0,1145.0,8142.0,8086.0,2.48,2.46,229.0,123.0,121.0,2.0,0.0,0.0,0.0,0.0,11.0,12.0,0.0,83.0,83.0,48.0,0.0,0.0,187.0,164.0,136.0,123.0,10.0,12.0,0.0,70.0,48.0,32.0,0.0
2021-08-02 17:00:00,Photo,Other,"New month, new opportunities right?
Grab the opportunity to build wealth by subscribing to the August offer for the FGN Savings Bond.
Visit www.linktr.ee/StanbicIBTC and click ‘Invest in FGN Savings Retail Bond’ to get started.
#ITCANBE",9316.0,9316.0,152.0,9164.0,8662.0,8662.0,654.0,654.0,9316.0,9316.0,152.0,9551.0,9049.0,3.17,3.17,295.0,54.0,52.0,1.0,0.0,0.0,0.0,1.0,28.0,0.0,0.69,149.0,213.0,11.0,0.0,0.0,185.0,166.0,64.0,54.0,14.0,0.0,0.0,136.0,10.0,88.0,0.0
2020-02-27 13:27:00,Photo,Aramide Salami,"Are you at #SMWLagos? Drop by for a chat!
It’s no joke when we say we have the sweetest treat #SMWStanbicIBTC",9199.0,9199.0,446.0,8753.0,8484.0,8484.0,715.0,715.0,9315.0,9315.0,453.0,8822.0,8580.0,6.71,6.62,617.0,375.0,371.0,3.0,0.0,1.0,0.0,0.0,6.0,4.0,0.0,232.0,232.0,143.0,0.0,0.0,556.0,512.0,366.0,360.0,6.0,3.0,0.0,215.0,142.0,86.0,0.0
2019-02-24 17:00:00,Photo,Other,"#JAMBTip
Discover when is the best time to study as different people have different study patterns and timing. This will help make the study effective.",11697.0,11697.0,591.0,11106.0,11094.0,11094.0,603.0,603.0,9313.0,9313.0,365.0,8961.0,8886.0,1.1,1.39,129.0,59.0,58.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,58.0,58.0,27.0,0.0,2.0,101.0,94.0,60.0,55.0,3.0,6.0,0.0,49.0,26.0,30.0,2.0
2018-03-16 17:00:00,Photo,Other,"Get a head start by adding savings into your monthly budget. You can also invest your savings and reap even more rewards. 
#PersonalFinancialTip #MoneyMattersMatter",13399.0,13399.0,8640.0,4759.0,5781.0,5781.0,7618.0,7618.0,9308.0,9308.0,5782.0,3789.0,4173.0,2.9,4.18,389.0,130.0,129.0,1.0,0.0,0.0,0.0,0.0,22.0,75.0,0.0,162.0,162.0,68.0,0.0,0.0,253.0,170.0,151.0,111.0,16.0,57.0,0.0,127.0,65.0,82.0,0.0
2018-11-28 21:01:00,Photo,Other,"With as little as N5000, invest in gifts that can stand the test of time. The December FGN Retail Savings Bond auction is almost here. Contact us on 01 422 0004 or via stockbroking@stanbicibtc.com for more details.",11490.0,11490.0,1484.0,10006.0,10277.0,10277.0,1213.0,1213.0,9303.0,9303.0,972.0,8322.0,8444.0,3.46,4.28,398.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,68.0,18.0,0.0,247.0,247.0,98.0,0.0,0.0,201.0,173.0,96.0,61.0,29.0,14.0,0.0,140.0,61.0,117.0,0.0
